g,label,CS Code,CS Code,CS Code
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hofje van Beeresteijn',2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ruitershofje,2-9,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Bethesda""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""De Goede Herder""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Filles de la Sagesse""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Filles de la Sagresse""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Gezelschap van Maria"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Heil der Kranken""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Hooghullen"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Hosa Euphema""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Huize Oosterveld""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Insula Dei""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Kamp Waalsdorp""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Kinderzorg""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heilig Hart,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Klarendal""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Luctor et Emergo""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Maria Helferin""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Mariaoord"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Marienhage""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Marienthal""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Marienwaard""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Nieuw Harlaar""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Opveld""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Pella""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Regina Coeli"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Sionsdochters""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Sonnevanck""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""St. Anna"".",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""St. Joannes de Deo""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Steenbeek""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Violetta""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"""Zandbergen""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",, Het Groene Kuis""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,De voorzienigheid''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,Maris Stella''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,Nazaroth''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,Nieuw Marienburg""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,Providence""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,St. Joseph""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,",,St. Liduina''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,12 Apostelen Huis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,A,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ambachtskinderhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Amen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Anderde huizen.,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Anderen hujizen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Antonie Leeuwenhoekhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Arca Pacis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Arken,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Arken.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Arkon,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Arsenaal,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Audero Huizen.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Beth Palet,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Beth San (Vrouwen en Meisjes),X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bethanie,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bethel,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bethesda,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bethesda Sarepta,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bethlehemsvergadering,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Blindeninstituut,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Blokhuis,",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Boerhavekliniek,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bornhof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Boschzicht',X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Brandsvergadering,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Brentano,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Brigittinessen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Calvariënberg.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Cantine Philips,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Centrale Israel. Ziekenverpl.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Chr. Med. Paed. Instituut,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Christ. Instituut v. Jonge meisjes,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Christelijk Internaat,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Christelijk sanatorium voor zenuwlijders,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Congregatie ""De Bisweide""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Congregatie d. Broeders v. O.L. Vrouwe v. Lourdes,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Congregatie De Bisweide,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Coudewater,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Arend Maartenshof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Avereneksvergadering,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Centrale cursus,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Clara en Mariahof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Glindhorst,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De goede herder,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Groote Batelaar,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Hoofdeursus,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Koningshof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Lenghenhof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Nieuwenhof.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Marienthal,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Toe Boecopsvergadering,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Uitterwijksvergadering,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De v. Slingelandtshof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Villa,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,De Voorzienigheid,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Dennenoord,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Doopsgezind Bestedelingenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Doorganghuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Middenbosch,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Doornbosch,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Eendracht,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Elim,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Emanuelshuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Emma-Kliniek.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ev. Luth. Wees-en Oudeliedenhuis,2-43,2-31,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Evang. Luth. Wees- en Oudeliedenhuis,2-43,2-31,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Evang. Luthersch Lidmatenhuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Externaat der Fransche Zusters,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Feithenhof,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Filles du Saint Esprit,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Fondation de la Miserieorde,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Fundatie v. Renswoude,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Galgenveld,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gem. Bestedelingenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gem. Doorganghuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gemeentelijk Verzorgingshuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gemeentelijk Ziekenbarak.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Geniebureel,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Genootschap tot opvoeding.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Geref. Minnehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Geref. Tehuis v. Ouden v. Dagen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gezellenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gezellenhuis ""Padox""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gezellenhuis""Ons Tehuis""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gezelschap Jezus, Maria, Joseph",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Groninger Ziekenverpleger,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Groot Emaus,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gymnasium,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gymnasium ""Augustinianum""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gynaecologische Kliniek,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Haersoltehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heelkundige Vrouwenkliniek.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heideheuvel,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Missich. Sancta Monica,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heilige Geesthuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heilige Hart van Jezus,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Heilige Hermanusinrichting.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstell.- en Vacantie-Kolonie,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Herstellingsoord ""Villandry""",2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord Azareel,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord H.IJ.S.M,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord Huis ter Heide,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord Trein 8.28,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord v. zenuwlijders,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Herstellingsoord.,2-25,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Missiehuis van den Heiligen Geest,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hervormd Bestedelingenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Blauwe Kruis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Canisius College,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het genootschap tot opvoeding.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Gezellenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Gr.Woudhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Heilige Hart,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Heilige Hart van Jezus,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Hoogeland,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het huis van Zessen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Instructie Bataljon,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Kinderhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Het Kinderhuis ,, Voordorp""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Het Kon. Kol. Mil. Invalidenhuis ""Bronbeek""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het liefdehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Magdalenahuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het missiehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Het R.-K. Wees-en Oude Vrouwen""Duinzicht""",2-43,2-32,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het R.-K. Zusterhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Rusthuis,2-34,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Het Rusthuis,",2-34,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Sanatorium,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Studentenhuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Witte Kruis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Zedelijk lichaam. Ver v. vrouwen t/h geven v. onderw.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Zusterhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hill House,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hôpital Wallon,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hotel St. Joseph,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Hui,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huis ter Drift,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huis van Barmhartigheid,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Huize ,, Loreto""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Huize ,,Padua''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize Assisie,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize Duinrust,2-34,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize Rustoord,2-34,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize St. Liduina,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize Tienakker,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huize Zonneschijn,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Huizen,",1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huizen.,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huizen. ,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huzen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Huzien,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Idem,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Idem voor oude Dames,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Idem.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Inrichting v. R.K onderwijzeressen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Inrichting voor ooglijders.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Inrichtingen voor ooglijders,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Instituut ""Geubbels"" ",3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Instituut ""Rozenburg""",3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Instituut ""St. Anna""",3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Instituut ,,Theresia'' ",3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Gelre,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Hommes,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Jansen.,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Mon. Desir.,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Rhodestein,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Andere huizen.,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Ruwenberg,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut St. Louis,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut St. Marie,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut St. Marie.,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut Wullings,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Internaat Ruimzicht,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Interneeringsdepot voor buitenlanders,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Israëllietisch Oudeliedenhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jeanette Oord,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jongenh. V/h Leger d. Heils,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jongenshuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jongenshuis  ,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jongenshuis van Jonker,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jongensintern. Groen v. Prinsterer.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Juvenaat v/h Heilig Hart,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Juvenaat van het Heilig Sacrament,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kamp Haansberg,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kamp Hendrik,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kapel in het Zand.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kinderhuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Kinderhuis ""Welkom""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Kinderhuis ""Zonnige jeugd"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kinderhuis der Evangelische Broedergemeente,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kinderhuis der Ned. Herv. Gem.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kinderhuis van het Leger des Heils,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kinderhuis.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kindersannatorium Hoog Blarieum,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kindertoevlucht,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Klein Erika,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Klein Warnsborn,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Klein-Bethlehem,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kliniek van het Roode Kruis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kliniek voor Ooglijders,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Koloniehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Koloniehuis ""Op 't Woud"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Koninklijk Instituut der Marine,3-2,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Koten.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Kraamvrouwenkliniek,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,La Société de Marie Réparatrice.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Landszegen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Leger des Heils,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Leger des Heils.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Leo's Oord,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Lidmatenhuis der N.H Gem. (Delfshaven),X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Pieters Blocklandtsgest.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Lidmatenhuis der N.H. gem. (Rotterdam),X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Liefdadigheid naar vermogen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Andere huizen,1-0,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Liefdehuis ""Gestel"" ",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Liefdewerk voor kinderbescherming,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Lighallen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Loodsen voor landverhuizers.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Louise-inrichting,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Luchtvaartafdeling ,,Casino""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Lyceum,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Thomas College.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Maria Moeder v. Smarten,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Maria v/d Engelen,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Marienburg,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Meer en Bosch,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Meisjeshuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Meisjesintern. Groen v. Prinsterer.,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Missiehuis,X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Missiehuis ""Sparrendaal""",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Missiehuis v.d. ,,Helligen Geest''",X,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Missiehuis v/h Heilige Bloed.,X,,
